Zomato URL,Name of Restaurant,Address,Cuisine,Price for 2,Dining Rating,Dining Rating Count
https://www.zomato.com/chennai/akbar-biriyani-pallikaranai,AKBAR BIRIYANI,"Velachery Main Road, Opposite Balaji Dental College, Pallikaranai, Chennai","['North Indian', ' Chinese', ' Arabian']",250,2.9,5
https://www.zomato.com/chennai/bobacha-1-perungudi,BOBACHA,"40, SP Infocity, MGR Salai, Perungudi, Chennai","['Beverages', ' Desserts', ' Bubble Tea']",300,3.7,27
https://www.zomato.com/chennai/burger-walla-dms-foods-palavakkam,BURGER WALLA DMS FOODS,"2/183, Periyar Salai, Krishna Nagar, Palavakkam, Chennai","['Fast Food', ' Street Food', ' North Indian']",200,2.0,4
https://www.zomato.com/chennai/chaat-adyar-adyar,CHAAT @ ADYAR,"28 B, 1st Main Road, Shastri Nagar, Adyar, Chennai","['North Indian', ' Chinese', ' Street Food']",200,3.6,153
https://www.zomato.com/chennai/esait-tiffen-centre-tambaram,ESAIT TIFFEN CENTRE,"96, Gandhi Road, Tambaram, Chennai","['South Indian', ' Chinese']",200,3.6,65
https://www.zomato.com/chennai/esthell-multicuisine-adyar,ESTHELL MULTICUISINE,"1, Royal Enclave, Besant Avenue Road, Adyar, Chennai","['Mexican', ' Italian', ' North Indian']",1600,3.8,81
https://www.zomato.com/chennai/firdouse-1-triplicane,FIRDOUSE,"307, Triplicane High Road, Triplicane, Chennai","['North Indian', ' Mughlai', ' Chinese', ' Chettinad']",800,3.7,528
https://www.zomato.com/chennai/glacies-crepito-navallur,GLACIES CREPITO,"92, OMR Food Street, Navallur, Chennai",['Beverages'],400,3.6,64
https://www.zomato.com/chennai/godavari-andhra-mess-gst-road,GODAVARI ANDHRA MESS,"1, Kamarajar High Road, Near Railway Gate, Perungalathur, GST Road, Chennai",['Andhra'],200,3.9,128
https://www.zomato.com/chennai/golden-sun-restaurant-1-mahabalipuram,GOLDEN SUN RESTAURANT,"Golden Sun Resort, 59, Kovalam Road, Mahabalipuram, Chennai","['Continental', ' North Indian', ' South Indian']",800,2.3,13
https://www.zomato.com/chennai/hotel-shivasakthi-ambattur,HOTEL SHIVASAKTHI,"R71/3, 1st Main Road, TNHB, Ayapakkam, Ambattur, Chennai","['Arabian', ' Biryani', ' Chinese', ' Fast Food', ' Kebab']",300,3.5,29
https://www.zomato.com/chennai/immanuel-bakery-thiruvanmiyur,IMMANUEL BAKERY,"2nd Avenue, Thiruvalluvar Nagar, Thiruvanmiyur, Chennai",['Bakery'],200,3.3,6
https://www.zomato.com/chennai/juskhana-kilpauk,JUSKHANA,"126, Halls Road, Kilpauk, Chennai",['North Indian'],300,3.1,26
https://www.zomato.com/chennai/keb-sholinganallur,KEB,"2, Anna Street, Near Sholing Residency, Sholinganallur, Chennai","['North Indian', ' Chinese']",300,3.4,29
https://www.zomato.com/chennai/lunchpad-restaurant-egatoor,LUNCHPAD RESTAURANT,"34, OMR, Egatoor, Chennai","['Kerala', ' South Indian', ' North Indian']",400,3.1,22
https://www.zomato.com/chennai/madras-curry-cup-nungambakkam,MADRAS CURRY CUP,"A 15, Ground Floor Parson Complex, Kodambakkam High Road, Nungambakkam, Chennai","['Healthy Food', ' South Indian', ' Chinese', ' Fast Food', ' Beverages']",450,3.7,220
https://www.zomato.com/chennai/meat-and-eat-1-pallikaranai,MEAT AND  EAT,"Valachery Road, Pallikaranai, Chennai",['Fast Food'],400,3.6,49
https://www.zomato.com/chennai/mingx-kittchenz-neelangarai,MINGX KITTCHENZ,"63, Vaithyalingam Salai, 3rd Cross Street, Neelangarai, Chennai",['South Indian'],250,3.0,28
https://www.zomato.com/chennai/mirchi-indian-bistro-perungudi,MIRCHI INDIAN BISTRO,"4/713, Opposite RMZ Business Park, Perungudi, Chennai","['North Indian', ' Biryani', ' Chinese']",500,4.0,122
https://www.zomato.com/chennai/new-southern-biriyani-centre-and-fast-food-shenoy-nagar,NEW SOUTHERN BIRIYANI CENTRE AND FAST FOOD,"2/24, Bulla Avenue, Shenoy Nagar, Chennai","['Biryani', ' Chinese', ' North Indian']",350,3.9,5
https://www.zomato.com/chennai/nights-kitchen-kolathur,NIGHTS KITCHEN,"29, South Mada Street, Kolathur, Chennai","['Chinese', ' North Indian', ' BBQ', ' Biryani', ' Chettinad']",500,3.6,49
https://www.zomato.com/chennai/oh-my-grill-east-coast-road-ecr,OH MY GRILL,"Paandian Salai, Neelankarai, East Coast Road (ECR), Chennai",['Arabian'],350,3.2,24
https://www.zomato.com/chennai/padi-hyderabad-briyani-ambattur,PADI HYDERABAD BRIYANI,"818/A, M.T.H Road, Padi, Ambattur, Chennai","['Biryani', ' Chinese']",450,3.5,28
https://www.zomato.com/chennai/royal-ice-cream-avadi,ROYAL ICE CREAM,"1, MTH Road, Opposite Immaculate School, Avadi, Chennai","['Ice Cream', ' Desserts']",100,3.2,8
https://www.zomato.com/chennai/rr-biryani-royapettah,RR BIRYANI,"1, Peters Road, Peters Colony, Royapettah, Chennai","['Biryani', ' Chinese', ' Mughlai']",300,3.1,46
https://www.zomato.com/chennai/sky-foods-kelambakkam,SKY FOODS,"3/963, Kelambakkam Grammam, Thiruvallur Street, Urapakkam, Kelambakkam, Chennai","['Fast Food', ' Beverages']",200,3.1,14
https://www.zomato.com/chennai/thanjai-biryani-madipakkam,THANJAI BIRYANI,"6, Thanthai Periyar Nagar, Kaiveli Signal, Madipakkam, Chennai","['Biryani', ' South Indian', ' Chinese']",300,3.2,28
https://www.zomato.com/chennai/wow-kitchen-vandalur,WOW KITCHEN,"3/709B, Kannappar, 6th Street, Mannivakka Extension, Swami Vivekanandhar Nagar, Urapakkam, Vandalur, Chennai","['South Indian', ' North Indian', ' Tamil', ' Chinese', ' Fast Food', ' Beverages']",350,3.1,36
https://www.zomato.com/chennai/a-aa-e-ee-soup-shop-karapakkam,A AA E EE SOUP SHOP,"2/106 M, Murugan, Gangaiamman Koil Street, Karapakkam, Chennai","['Sandwich', ' South Indian']",150,3.5,16
https://www.zomato.com/chennai/aasife-biriyani-1-red-hills,AASIFE BIRIYANI,"254, GNT Road, Near Axis Bank, Red Hills, Chennai","['Biryani', ' North Indian', ' BBQ', ' Mughlai', ' Beverages']",750,3.9,133
https://www.zomato.com/chennai/anandham-kitchen-velachery,ANANDHAM KITCHEN,"2/22, MGR Nagar, 12th Main Road, Velachery, Chennai",['South Indian'],200,2.0,4
https://www.zomato.com/chennai/banarasiwala-madipakkam,BANARASIWALA,"20, Arul Jyothi Road, Madipakkam, Chennai",['Fast Food'],250,3.3,7
https://www.zomato.com/chennai/bismi-best-biriyani-perambur,BISMI BEST BIRIYANI,"Madhavaram High Road, Moolakdai, Perambur, Chennai",['Biryani'],150,3.2,5
https://www.zomato.com/chennai/bismilla-fine-dining-royapettah,BISMILLA FINE DINING,"65 A, 1st Street, Srinivasa Perumal Sannithi, Royapettah, Chennai","['Chinese', ' North Indian', ' Beverages']",400,3.1,53
https://www.zomato.com/chennai/cake-me-porur,CAKE & ME,"19 A, Madhanagar Extension, Madanandapuram, Porur, Chennai","['Bakery', ' Fast Food']",250,3.5,41
https://www.zomato.com/chennai/cakes-n-strawberrys-madipakkam,CAKES N STRAWBERRYS,"311/A Srinivasa Nagar, Velachery Main Road, Madipakkam, Chennai",['Bakery'],500,3.6,16
https://www.zomato.com/chennai/carrie-cakes-ambattur,CARRIE CAKES,"L4/1 East Avenue, Korattur, Ambattur, Chennai","['Bakery', ' Desserts']",500,3.6,9
https://www.zomato.com/chennai/charminar-express-biryani-navallur,CHARMINAR EXPRESS BIRYANI,"3 Vells College Road, Thalambur Junction, Navallur, Chennai",['Biryani'],250,3.7,30
https://www.zomato.com/chennai/curry-box-anna-nagar-west,CURRY BOX,"783, 1st Street, G Block, Anna Nagar West, Chennai","['Chettinad', ' South Indian', ' Chinese', ' Beverages', ' Arabian', ' North Indian']",500,4.0,119
https://www.zomato.com/chennai/dynasty-nungambakkam,DYNASTY,"315, Harrisons Hotel, Valluvar Kottam High Road, Nungambakkam, Chennai","['Chinese', ' Seafood']",1200,4.2,337
https://www.zomato.com/chennai/hot-spot-porur,HOT SPOT,"1/38, Vanniyar Street, Porur, Chennai",['Biryani'],300,3.7,7
https://www.zomato.com/chennai/lassi-house-ambattur,LASSI HOUSE,"12, Redhills Main Road, Opposite Rakki Theatre, Ambattur, Chennai",['Beverages'],250,3.6,21
https://www.zomato.com/chennai/loiee-sweets-snacks-pure-veg-restaurant-medavakkam,LOIEE SWEETS & SNACKS PURE VEG RESTAURANT,"29/14, Medawakkam Main Road, Keelkattalai, Medavakkam, Chennai","['Mithai', ' Street Food', ' North Indian', ' South Indian']",550,3.4,52
https://www.zomato.com/chennai/pazzo-bites-anna-nagar-west,PAZZO BITES,"10/606, Pari Salai, Mugappair East, Opposite EB Park, Anna Nagar West, Chennai","['Chinese', ' Rolls', ' Kebab']",400,3.2,5
https://www.zomato.com/chennai/sri-kumar-sweets-porur,SRI KUMAR SWEETS,"Trunk Road Signal, Kumanan Chavadi, Porur, Chennai","['South Indian', ' Chinese']",200,2.0,4
https://www.zomato.com/chennai/sri-lakshmi-bhavan-kanchipuram-district,SRI LAKSHMI BHAVAN,"Plot 10, Thangaraj Nagar Extension, New Perungulathur, Kanchipuram District, Chennai","['South Indian', ' Beverages']",200,3.6,5
https://www.zomato.com/chennai/the-chennai-sandwich-shop-ramapuram,THE CHENNAI SANDWICH SHOP,"1, Elumalai Street, Puthapedu, Ramapuram, Chennai","['Sandwich', ' Fast Food', ' Street Food', ' Beverages']",250,4.1,441
https://www.zomato.com/chennai/the-chinese-story-porur,THE CHINESE STORY,"156, 1st Floor, Niranjan Square, Mount Poonamallee Road, Porur, Chennai","['Chinese', ' Momos']",1000,4.4,593
https://www.zomato.com/chennai/vada-chennai-kolathur,VADA CHENNAI,"4A, Padma Nagar, Kolathur, Chennai","['South Indian', ' Chinese', ' North Indian', ' Biryani', ' Fast Food']",400,3.7,158
https://www.zomato.com/chennai/926-egmore,926,"Abu Sarovar Portico, 926, Poonamalle High Road, Egmore, Chennai","['North Indian', ' South Indian', ' Chinese']",1000,2.5,50
https://www.zomato.com/chennai/amirtha-ice-creams-perambur,AMIRTHA ICE CREAMS,"27, First Main Road, Jawahar Nagar, Periyar Nagar, Perambur, Chennai",['Ice Cream'],150,3.3,10
https://www.zomato.com/chennai/anjali-bakery-sweets-choolaimedu,ANJALI BAKERY & SWEETS,"4, Periyar Pathai, Choolaimedu, Chennai",['Bakery'],100,3.5,14
https://www.zomato.com/chennai/baalaji-krishnaas-medavakkam,BAALAJI KRISHNAA'S,"Medavakkam Mambakkam Road, Near Gold Winner Factory, Medavakkam, Chennai","['South Indian', ' North Indian', ' Chinese']",500,2.0,4
https://www.zomato.com/chennai/bharani-kitchenz-kodambakkam,BHARANI KITCHENZ,"19, Station View Road, Kodambakkam, Chennai","['North Indian', ' Chinese']",300,3.5,20
https://www.zomato.com/chennai/bikers-bistro-karapakkam,BIKERS BISTRO,"59, Rajiv Gandhi Salai, Karapakkam, Chennai","['South Indian', ' Chinese', ' Chettinad', ' North Indian', ' Beverages']",600,3.2,27
https://www.zomato.com/chennai/ek-sau-tikka-sholinganallur,EK SAU TIKKA,"Shop 4, Plot 110, Kumaran Nagar, Rajiv Gandhi Road, Sholinganallur, Chennai","['North Indian', ' Chinese', ' Biryani', ' Fast Food']",350,2.9,22
https://www.zomato.com/chennai/food-park-choolaimedu,FOOD PARK,"9/2, Chitra Complex, Choolaimedu, Chennai","['North Indian', ' Chinese']",350,3.2,35
https://www.zomato.com/chennai/jugys-kolathur,JUGY'S,"G 3, Srinivasa Tower, 2nd Main Road, Srinivasa Nagar, Kolathur, Chennai","['Ice Cream', ' Desserts', ' Fast Food', ' Beverages']",250,3.8,35
https://www.zomato.com/chennai/just-now-came-bro-cafe-kanchipuram-district,JUST NOW CAME BRO CAFE,"Old 39, New 19, Periyar Rama Swamy Street, Guduvanchery, Kanchipuram District, Chennai","['Beverages', ' Fast Food', ' Desserts']",250,3.6,45
https://www.zomato.com/chennai/koluthi-podu-washermenpet,KOLUTHI PODU,"2, New 3, Lawyer Chinna Thambi, 2nd Street, Washermenpet, Chennai","['North Indian', ' Kebab', ' Rolls', ' Chinese']",300,3.6,47
https://www.zomato.com/chennai/lassi-bae-tiruvottiyur,LASSI BAE,"38/104, Sannathi Street, Theradi, Thiruvottiyur, Tiruvottiyur, Chennai","['Beverages', ' Ice Cream', ' Fast Food']",250,3.5,9
https://www.zomato.com/chennai/little-hut-express-selaiyur,LITTLE HUT EXPRESS,"46, Agaram Main Road, Opposite Bharath Engineering College, Selaiyur, Chennai","['North Indian', ' Chinese']",300,3.6,38
https://www.zomato.com/chennai/little-hut-restaurant-mogappair,LITTLE HUT RESTAURANT,"8/19 Bharathi Salai, Mogappair, Chennai","['North Indian', ' Chinese', ' Biryani', ' Seafood', ' Lebanese', ' Rolls']",650,3.8,18
https://www.zomato.com/chennai/lucky-da-punjabi-dhabba-perungudi,LUCKY DA PUNJABI DHABBA,"4/418, Ground Floor, MGR Salai, Kandanchavadi, Perungudi, Chennai",['North Indian'],900,4.3,771
https://www.zomato.com/chennai/mahal-biriyani-restaurant-aminijikarai,MAHAL BIRIYANI & RESTAURANT,"570/680, P H Road, Aminjikarai, Chennai","['Biryani', ' Chinese', ' Chettinad']",400,3.8,272
https://www.zomato.com/chennai/mana-andhra-nungambakkam,MANA ANDHRA,"18/24, Khader Nawaskhan Road, Nungambakkam, Chennai","['Andhra', ' Hyderabadi', ' South Indian']",600,4.1,551
https://www.zomato.com/chennai/mirchi-biryani-bar-perungudi,MIRCHI BIRYANI BAR,"11, Dr. MGR Salai, Near SP Infocity, Kandanchavadi, Perungudi, Chennai","['Biryani', ' North Indian', ' Chinese']",600,3.9,43
https://www.zomato.com/chennai/panda-choice-bbq-club-anna-nagar-east,PANDA CHOICE BBQ CLUB,"152, Nallathambi Main Road, Pammal, Anna Nagar East, Chennai","['Fast Food', ' Continental']",300,3.4,29
https://www.zomato.com/chennai/pizza-square-porur,PIZZA SQUARE,"225, Mugalaivakkam, Madhanandhapuram, Porur, Chennai","['Pizza', ' Fast Food']",300,3.7,5
https://www.zomato.com/chennai/rasna-cafeteria-porur,RASNA CAFETERIA,"5/17A, ARK Tower, Trunk Road, Opposite to SRMC, Iyyapanthangal, Porur, Chennai","['Fast Food', ' Ice Cream', ' Beverages']",250,2.8,7
https://www.zomato.com/chennai/saravana-cafe-park-1-kodambakkam,SARAVANA CAFE PARK,"28/1, Puliyur Main Road, Trustpuram, Kodambakkam, Chennai","['South Indian', ' Chinese', ' Chettinad']",250,3.2,20
https://www.zomato.com/chennai/savya-rasa-kotturpuram,SAVYA RASA,"2/10, Gandhi Mandapam Road, Kotturpuram, Chennai","['Chettinad', ' Andhra', ' Kerala', ' Mangalorean', ' South Indian']",1600,4.4,443
https://www.zomato.com/chennai/shree-krishna-bhavan-3-kolathur,SHREE KRISHNA BHAVAN,"Balaji Nagar Main Road, Kolathur, Chennai","['South Indian', ' Chinese']",250,3.8,60
https://www.zomato.com/chennai/sri-ganesh-bhavan-anna-nagar-west,SRI GANESH BHAVAN,"1320, 18th Main Road, Anna Nagar West, Chennai","['South Indian', ' North Indian']",300,3.9,204
https://www.zomato.com/chennai/sri-meenakshi-bhavan-selaiyur,SRI MEENAKSHI BHAVAN,"2, Shanmuga Nagar, Chitlapakkam, Selaiyur, Chennai","['South Indian', ' Chinese']",250,3.5,66
https://www.zomato.com/chennai/stars-biryani-sholinganallur,STARS BIRYANI,"1, Kumaran Nagar, Sholinganallur, Chennai","['Biryani', ' Fast Food']",250,3.0,14
https://www.zomato.com/chennai/the-juice-shop-pallavaram,THE JUICE SHOP,"200 Feet Radial Road, Pallavaram, Chennai","['Beverages', ' Juices', ' Fast Food']",250,3.3,36
https://www.zomato.com/chennai/the-kebab-paradise-avadi,THE KEBAB PARADISE,"Prakasam Road, Vasantham Nagar, Bakthavatchalapuram, Avadi, Chennai",['Kebab'],200,3.6,43
https://www.zomato.com/chennai/the-velveteen-rabbit-ra-puram,THE VELVETEEN RABBIT,"57, 2nd Main Road, RA Puram, Chennai","['Finger Food', ' Pizza']",2000,4.3,516
https://www.zomato.com/chennai/valor-dosa-factory-anna-nagar-east,VALOR DOSA FACTORY,"3rd Avenue, ICF South Colony, Anna Nagar East, Chennai",['South Indian'],300,3.6,30
https://www.zomato.com/chennai/365-a-s-hyatt-regency-teynampet,365 A.S. - HYATT REGENCY,"Hyatt Regency, 365, Anna Salai, Teynampet, Chennai",['Finger Food'],3200,4.1,212
https://www.zomato.com/chennai/al-ajwain-porur,AL AJWAIN,"69 J, Arcot Road, Near Reliance Fresh, Porur, Chennai","['Chinese', ' North Indian', ' Arabian']",600,4.1,450
https://www.zomato.com/chennai/biryani-com-velachery,BIRYANI.COM,"34/19, Chelliamman Nagar, 100 Feet Road, Velachery, Chennai","['North Indian', ' Street Food']",300,3.4,6
https://www.zomato.com/chai-truck-food-truck,CHAI TRUCK,"Hotel Parkway Inn, Kzhipattur Siruseri, OMR, Chennai","['Beverages', ' Fast Food']",200,3.8,67
https://www.zomato.com/chennai/dallay-velachery,DALLAY,"18/11, Nagendra Nagar, Velachery, Chennai","['Tibetan', ' Chinese']",350,4.2,590
https://www.zomato.com/chennai/dine-n-fun-medavakkam,DINE N FUN,"Opposite Forest Office, Tambaram Main Road, Santhosapuram, Medavakkam, Chennai","['South Indian', ' North Indian', ' Chinese']",450,4.1,567
https://www.zomato.com/chennai/famous-biryani-selaiyur,FAMOUS BIRYANI,"231, Velachery Main Road, Sembakkam, Selaiyur, Chennai","['Biryani', ' Mughlai']",650,3.9,193
https://www.zomato.com/chennai/firangi-falooda-anna-nagar-west,FIRANGI FALOODA,"2nd Avenue, Z Block AE, Anna Nagar West, Chennai","['Juices', ' Beverages', ' Desserts', ' Sandwich']",350,3.7,65
https://www.zomato.com/chennai/harrington-foods-shenoy-nagar,HARRINGTON FOODS,"47, Vaithyanathan Street, Ward 107, Shenoy Nagar, Chennai","['Fast Food', ' Lebanese', ' Beverages']",350,3.4,14
https://www.zomato.com/chennai/iniyavai-delicious-veg-restaurant-1-ambattur,INIYAVAI DELICIOUS VEG RESTAURANT,"159/1, Palaniyappa Nagar, Redhills Main Road, Pudur, Ambattur, Chennai",['South Indian'],100,3.3,8
https://www.zomato.com/chennai/jeen-mata-potheri,JEEN MATA,"54, Pillaiyar Koil Street, SRM Back Gate Potheri, Kanchipuram District, Chennai",['South Indian'],400,2.9,32
https://www.zomato.com/chennai/kovai-alankar-vilas-anna-nagar-east,KOVAI ALANKAR VILAS,"AC 3, 2nd Avenue, Anna Nagar East, Chennai .",['South Indian'],700,4.4,961
https://www.zomato.com/chennai/mandarin-gopalapuram,MANDARIN,"19, Thiruvedian Street, Cathedral Road, Opposite Stella Mari's College, Gopalapuram, Chennai","['Chinese', ' Seafood']",500,2.9,206
https://www.zomato.com/chennai/mari-hotel-saidapet,MARI HOTEL,"67, VS Mudali Street, Saidapet, Chennai","['South Indian', ' Chinese']",200,3.5,31
https://www.zomato.com/chennai/maruthi-bhavan-velachery,MARUTHI BHAVAN,"40 A, Sarathy Nagar, Tharamani Main Road, Velachery, Chennai","['South Indian', ' Chinese']",300,2.5,16
https://www.zomato.com/chennai/pappa-roti-velachery,PAPPA ROTI,"Palladium Mall, 28, Velachery Road, Nagendra Nagar, Anna Garden, Velachery, Chennai","['Cafe', ' Desserts']",800,4.2,309
https://www.zomato.com/chennai/s-my-hotel-royapettah,S MY HOTEL,"22, Thiruvika Road, Opposite Sathyam Theatre, Royapettah, Chennai","['South Indian', ' Chinese', ' Street Food', ' North Indian', ' Beverages']",250,2.9,38
https://www.zomato.com/chennai/s2-restaurant-madhavaram,S2 RESTAURANT,"R107, Second Main Road, Swathi Nest, MMDA, Mathur, Madhavaram, Chennai",['North Indian'],300,3.4,11
https://www.zomato.com/chennai/shree-lalithaa-bhavan-t-nagar,SHREE LALITHAA BHAVAN,"2, Sivaprakasam Street, Pondy Bazaar, Opposite Naidu Hall, T. Nagar, Chennai","['South Indian', ' Chinese']",450,3.9,116
https://www.zomato.com/chennai/smoke-house-perambur,SMOKE HOUSE,"20, Krishna Nagar, 1st Street, Peravallur, Near Perambur, Chennai","['Chinese', ' North Indian']",250,3.2,7
https://www.zomato.com/chennai/soft-n-creamy-pallavaram,SOFT 'N' CREAMY,"18, Indira Gandhi Road, Pallavaram, Chennai","['Ice Cream', ' Fast Food']",250,2.5,14
https://www.zomato.com/chennai/spice-haat-hyatt-regency-teynampet,SPICE HAAT - HYATT REGENCY,"365, Hyatt Regency, Anna Salai, Teynampet, Chennai","['North Indian', ' South Indian', ' Continental']",3100,4.1,564
https://www.zomato.com/chennai/sri-keshav-chaats-washermenpet,SRI KESHAV CHAATS,"518/816, T.H Road, Washermenpet, Chennai","['Fast Food', ' Street Food', ' Beverages']",250,3.5,30
https://www.zomato.com/chennai/swamy-cafe-adambakkam,SWAMY CAFE,"73, Karuneekar Street, Paramesh Nagar, Adambakkam, Chennai",['South Indian'],200,3.7,79
https://www.zomato.com/chennai/thai-chi-aminijikarai,THAI CHI,"Shop 14, 3rd Floor, Ampa Sky Walk Food Court, Nelson Manickam Road, Aminijikarai, Chennai",['Chinese'],400,3.6,14
https://www.zomato.com/chennai/the-bombay-fries-nungambakkam,THE BOMBAY FRIES,"132A, Sterling Road, 4th Street, Nungambakkam, Chennai",['Fast Food'],500,4.2,452
https://www.zomato.com/chennai/tongue-restaurant-kelambakkam,TONGUE RESTAURANT,"81a/11, Vandalur To Kelambakkam Road, Melakottiyur Post, Kelambakkam, Chennai","['Biryani', ' Chinese', ' North Indian', ' Mughlai']",400,3.7,62
https://www.zomato.com/chennai/vascos-hilton-chennai-guindy,VASCO'S - HILTON CHENNAI,"Hilton, 124/1, JN Salai, Guindy, Chennai","['North Indian', ' Continental', ' Asian']",3400,4.6,549
https://www.zomato.com/chennai/wandering-artist-cafe-ra-puram,WANDERING ARTIST CAFE,"51, 6th Main Road, RA Puram, Chennai","['Mediterranean', ' Italian', ' Desserts', ' Cafe', ' American']",800,3.8,5
https://www.zomato.com/chennai/waterside-feathers-a-radha-hotel-ramapuram,"WATERSIDE - FEATHERS, A RADHA HOTEL","4/129, Mt Poonamalle High Road, Manapakkam, Ramapuram, Chennai","['Continental', ' South Indian', ' Italian', ' North Indian']",2500,4.0,248
https://www.zomato.com/chennai/yakiniku-hyatt-regency-teynampet,YAKINIKU - HYATT REGENCY,"365, Hyatt Regency, Anna Salai, Teynampet, Chennai",['Japanese'],2500,3.7,25
https://www.zomato.com/chennai/abhi-andhra-meals-1-perungudi,ABHI ANDHRA MEALS,"34, 1st street, Srinivasa Nagar, Kandhanchavadi, Perungudi, Chennai","['Andhra', ' Biryani', ' Chinese']",350,3.1,6
https://www.zomato.com/chennai/adambakkam-mogul-biryani-adambakkam,ADAMBAKKAM MOGUL BIRYANI,"56, Vallalar Street, Near Jayalaksmi Theater, Adambakkam, Chennai","['Chinese', ' Chettinad', ' Biryani', ' Mughlai']",400,3.4,127
https://www.zomato.com/chennai/akshaya-sai-tender-juice-land-vadapalani,AKSHAYA SAI TENDER JUICE LAND,"10, Kumaran Colony Main Road, Vadapalani, Chennai","['Juices', ' Beverages', ' Fast Food']",300,3.9,41
https://www.zomato.com/chennai/chennai-drinks-arumbakkam,CHENNAI DRINKS,"18/3, Jai Nagar, 1st Main Road, Arumbakkam, Chennai","['Beverages', ' Fast Food']",200,3.5,5
https://www.zomato.com/chennai/fb-cakes-n-sweets-karapakkam,FB CAKES N SWEETS,"60, RGM Complex, Old Mahabalipuram Road, Near Karapakkam Bus Stop, Karapakkam, Chennai","['Bakery', ' Ice Cream', ' Fast Food']",500,3.8,198
https://www.zomato.com/chennai/gomathi-shankhar-bhavan-t-nagar,GOMATHI SHANKHAR BHAVAN,"8/36, Natesan Street, T. Nagar, Chennai","['Mithai', ' Street Food']",100,3.5,18
https://www.zomato.com/chennai/green-tree-kolathur,GREEN TREE,"Kamaraj Street, Venkateshwara Nagar, Kolathur, Chennai","['Fast Food', ' Street Food', ' Beverages', ' Juices']",300,2.0,4
https://www.zomato.com/chennai/halal-kattu-biryani-saligramam,HALAL KATTU BIRYANI,"36/4, Arunachalam Road, Saligramam, Chennai","['Biryani', ' Tamil']",300,3.6,78
https://www.zomato.com/chennai/hotel-maharajay-bar-mogappair,HOTEL MAHARAJAY BAR,"Old 6, New 12, Dr. J Jayalalitha Nagar, Mogappair, Chennai","['Finger Food', ' Chinese']",1800,3.5,9
https://www.zomato.com/chennai/hotel-new-saravanas-1-kolathur,HOTEL NEW SARAVANAS,"616, Central Avenue, Korattur, Chennai","['South Indian', ' North Indian', ' Chinese']",300,3.6,67
https://www.zomato.com/chennai/hotel-shiva-sagar-vepery,HOTEL SHIVA SAGAR,"69/1, Vepery High Road, Opposite Veterinary College, Vepery, Chennai","['North Indian', ' Chinese', ' Fast Food', ' South Indian', ' Desserts']",600,3.5,149
https://www.zomato.com/chennai/lassi-bistro-1-porur,LASSI BISTRO,"Shop 1 B, Ashwin Amethyst, AN Ezhumalai Road, Iyyapanthangal, Porur, Chennai","['Beverages', ' Sandwich', ' Pizza', ' Desserts', ' Juices']",250,3.6,10
https://www.zomato.com/chennai/muhils-atho-shop-kolathur,MUHIL'S ATHO SHOP,"170, Surapet Main Road, Vinayagapuram, Kolathur, Chennai","['Fast Food', ' Chettinad']",100,3.1,16
https://www.zomato.com/chennai/mylai-karpagambal-mess-mylapore,MYLAI KARPAGAMBAL MESS,"20, East Mada Street, Mylapore, Chennai",['South Indian'],200,3.8,631
https://www.zomato.com/chennai/pool-view-2-potheri,POOL VIEW,"SRM Hotel, SRM Nagar, Potheri, Chennai","['North Indian', ' Continental', ' Italian']",1200,3.6,5
https://www.zomato.com/chennai/raj-iyengar-bakery-valasaravakkam,RAJ IYENGAR BAKERY,"10, Alapakkam Road, Near Devi Academy School, Valasaravakkam, Chennai",['Bakery'],100,3.1,17
https://www.zomato.com/chennai/rang-mahal-purasavakkam,RANG MAHAL,"51, Gangadeshwar Koil Street, Purasavakkam, Chennai","['North Indian', ' Chinese', ' Fast Food']",800,3.7,118
https://www.zomato.com/chennai/rasoi-house-perambur,RASOI HOUSE,"425/25, Chandrasekaran Salai, Periyar Nagar West, Perambur, Chennai","['North Indian', ' South Indian']",400,3.5,22
https://www.zomato.com/chennai/royal-express-biriyani-thuraipakkam,ROYAL EXPRESS BIRIYANI,"Shop 2, 5/9, Bharathiyar Street, Mootaikaran Chavadi, Okkiyam, Thuraipakkam, Chennai","['Chinese', ' Kerala']",300,3.6,5
https://www.zomato.com/chennai/shree-konar-vilas-purasavakkam,SHREE KONAR VILAS,"128, Perambur Barracks Road, Purasavakkam, Chennai","['South Indian', ' Chettinad']",500,4.1,222
https://www.zomato.com/chennai/street-foods-by-punjab-grill-anna-nagar-west,STREET FOODS BY PUNJAB GRILL,"FT 8, 3rd Floor, VR Mall, Jawaharlal Nehru Road, Anna Nagar West, Chennai","['North Indian', ' Biryani', ' Kebab', ' Street Food']",450,3.6,80
https://www.zomato.com/chennai/taste-of-malabar-vadapalani,TASTE OF MALABAR,"6/33, West Sivan Kovil Street, Vadapalani, Chennai","['Kerala', ' Biryani']",650,3.7,113
https://www.zomato.com/chennai/the-chefs-karandi-adambakkam,THE CHEF'S KARANDI,"18, Shastri Nagar, Main Road, Near Kakan Bridge, Balakrishnapuram, Adambakkam, Chennai","['North Indian', ' South Indian', ' Chinese', ' Chettinad']",500,3.6,13
https://www.zomato.com/chennai/the-energy-zone-k-k-nagar,THE ENERGY ZONE,"54, Alagiriswamysalai, K.K. Nagar, Chennai","['Beverages', ' Healthy Food', ' Fast Food']",600,4.0,81
